2.5%GOLDBONDS2028SR-III       ,SGBJUN28  ,GB,N,0007330.01,0007330.01,0007445.00,0007053.00,0007290.00,    ,              ,                  ,0000000.00,0000000.00,04-JUN-2024,        
2.5%GOLDBONDS2028SR-VIII      ,SGBN28VIII,GB,N,0007398.85,0007400.00,0007400.00,0007250.00,0007349.28,    ,              ,                  ,0000000.00,0000000.00,04-JUN-2024,        
2.5%GOLDBONDS2029SR-I         ,SGBMAY29I ,GB,N,0007325.84,0007300.00,0007340.00,0007255.00,0007270.94,    ,              ,                  ,0000000.00,0000000.00,04-JUN-2024,        
2.5%GOLDBONDS2029SR-II        ,SGBJUN29II,GB,N,0007324.51,0007324.51,0007350.00,0007201.00,0007310.86,    ,              ,                  ,0000000.00,0000000.00,04-JUN-2024,        
2.5%GOLDBONDS2029SR-III       ,SGBJU29III,GB,N,0007384.16,0007335.50,0007351.15,0007262.50,0007329.65,    ,              ,                  ,0000000.00,0000000.00,04-JUN-2024,        
2.5%GOLDBONDS2029SR-VI        ,SGBSEP29VI,GB,N,0007317.77,0007317.77,0007350.00,0007250.00,0007274.79,    ,              ,                  ,0000000.00,0000000.00,04-JUN-2024,        
2.5%GOLDBONDS2029SR-VII       ,SGBNV29VII,GB,N,0007323.11,0007290.57,0007340.00,0007264.50,0007294.99,    ,              ,                  ,0000000.00,0000000.00,04-JUN-2024,        
2.50% GOLDBONDS2024 TR-VI     ,SGBNOV24  ,GB,N,0007284.95,0007225.01,0007279.00,0007225.01,0007272.38,    ,              ,                  ,0000000.00,0000000.00,04-JUN-2024,        
2.50% GOLDBONDS2025SR-III     ,SGBOCT25  ,GB,N,0007305.00,0007210.00,0007425.00,0007210.00,0007425.00,    ,              ,                  ,0000000.00,0000000.00,04-JUN-2024,        
2.50% GOLDBONDS2025SR-IV      ,SGBOCT25IV,GB,N,0007343.33,0007344.00,0007344.00,0007205.01,0007250.00,    ,              ,                  ,0000000.00,0000000.00,04-JUN-2024,        
2.50% GOLDBONDS2025SR-VII     ,SGBNOV25  ,GB,N,0007300.00,0007300.00,0007300.00,0007300.00,0007300.00,    ,              ,                  ,0000000.00,0000000.00,04-JUN-2024,        
2.50%GOLDBONDS 2025 SR-XI     ,SGBDEC25XI,GB,N,0007474.74,0007175.02,0007175.02,0007175.02,0007175.02,    ,              ,                  ,0000000.00,0000000.00,04-JUN-2024,        
2.50%GOLDBONDS 2025TR-VII     ,SGBMAR25  ,GB,N,0007299.99,0007300.00,0007434.99,0007259.99,0007434.99,    ,              ,                  ,0000000.00,0000000.00,04-JUN-2024,        
2.50%GOLDBONDS2025SR-VIII     ,SGBNOV258 ,GB,N,0007300.00,0007155.00,0007155.00,0007155.00,0007155.00,    ,              ,                  ,0000000.00,0000000.00,04-JUN-2024,        
2.50%GOLDBONDS2026SR-I        ,SGBMAY26  ,GB,N,0007487.96,0007236.21,0007299.00,0007236.21,0007299.00,    ,              ,                  ,0000000.00,0000000.00,04-JUN-2024,        
2.50%GOLDBONDS2026SR-II       ,SGBOCT26  ,GB,N,0007329.51,0007165.00,0007300.00,0007165.00,0007250.00,    ,              ,                  ,0000000.00,0000000.00,04-JUN-2024,        
2.50%GOLDBONDS2026SR-IV       ,SGBDEC26  ,GB,N,0007348.00,0007533.00,0007533.00,0007215.61,0007219.00,    ,              ,                  ,0000000.00,0000000.00,04-JUN-2024,        
2.50%GOLDBONDS2026SR-XIV      ,SGBJAN26  ,GB,N,0007355.00,0007232.90,0007250.00,0007232.90,0007250.00,    ,              ,                  ,0000000.00,0000000.00,04-JUN-2024,        
2.50%GOLDBONDS2027SR-I        ,SGBJUN27  ,GB,N,0007335.95,0007325.00,0007325.00,0007325.00,0007325.00,    ,              ,                  ,0000000.00,0000000.00,04-JUN-2024,        
2.50%GOLDBONDS2027SR-II       ,SGBJUL27  ,GB,N,0007329.00,0007297.00,0007297.00,0007257.00,0007257.00,    ,              ,                  ,0000000.00,0000000.00,04-JUN-2024,        
2.50%GOLDBONDS2027SR-IV       ,SGBSEP27  ,GB,N,0007251.00,0007262.00,0007325.00,0007255.00,0007258.25,    ,              ,                  ,0000000.00,0000000.00,04-JUN-2024,        
2.50%GOLDBONDS2027SR-V        ,SGBJAN27  ,GB,N,0007300.00,0007221.00,0007275.00,0007221.00,0007275.00,    ,              ,                  ,0000000.00,0000000.00,04-JUN-2024,        
2.50%GOLDBONDS2027SR-V        ,SGBOCT27  ,GB,N,0007299.00,0007300.00,0007425.00,0007269.00,0007425.00,    ,              ,                  ,0000000.00,0000000.00,04-JUN-2024,        
2.50%GOLDBONDS2027SR-VI       ,SGBFEB27  ,GB,N,0007499.00,0007499.00,0007529.00,0007205.01,0007299.00,    ,              ,                  ,0000000.00,0000000.00,04-JUN-2024,        
2.50%GOLDBONDS2027SR-VI       ,SGBOCT27VI,GB,N,0007250.00,0007288.00,0007299.98,0007210.00,0007256.24,    ,              ,                  ,0000000.00,0000000.00,04-JUN-2024,        
2.50%GOLDBONDS2027SR-VII      ,SGBDC27VII,GB,N,0007303.00,0007303.00,0007303.00,0007303.00,0007303.00,    ,              ,                  ,0000000.00,0000000.00,04-JUN-2024,        
2.50%GOLDBONDS2028SR-I        ,SGBAPR28I ,GB,N,0007368.22,0007368.00,0007490.00,0007301.00,0007327.50,    ,              ,                  ,0000000.00,0000000.00,04-JUN-2024,        
2.50%GOLDBONDS2028SR-II       ,SGBMAY28  ,GB,N,0007332.50,0007230.20,0007375.00,0007230.20,0007299.99,    ,              ,                  ,0000000.00,0000000.00,04-JUN-2024,        
2.50%GOLDBONDS2028SR-IV       ,SGBJUL28IV,GB,N,0007369.15,0007350.01,0007361.00,0007270.01,0007275.91,    ,              ,                  ,0000000.00,0000000.00,04-JUN-2024,        
2.50%GOLDBONDS2028SR-IX       ,SGBFEB28IX,GB,N,0007350.00,0007215.22,0007220.00,0007215.22,0007220.00,    ,              ,                  ,0000000.00,0000000.00,04-JUN-2024,        
2.50%GOLDBONDS2028SR-V        ,SGBAUG28V ,GB,N,0007449.99,0007450.00,0007450.00,0007305.11,0007377.88,    ,              ,                  ,0000000.00,0000000.00,04-JUN-2024,        
2.50%GOLDBONDS2028SR-VI       ,SGBSEP28VI,GB,N,0007342.01,0007342.01,0007342.01,0007270.00,0007291.68,    ,              ,                  ,0000000.00,0000000.00,04-JUN-2024,        
2.50%GOLDBONDS2028SR-VII      ,SGBOC28VII,GB,N,0007305.00,0007349.00,0007374.00,0007261.02,0007290.00,    ,              ,                  ,0000000.00,0000000.00,04-JUN-2024,        
2.50%GOLDBONDS2028SR-X        ,SGBMAR28X ,GB,N,0007250.59,0007251.00,0007251.02,0007250.00,0007251.00,    ,              ,                  ,0000000.00,0000000.00,04-JUN-2024,        
2.50%GOLDBONDS2029SR-IV       ,SGBJUL29IV,GB,N,0007335.49,0007250.00,0007370.00,0007250.00,0007299.95,    ,              ,                  ,0000000.00,0000000.00,04-JUN-2024,        
2.50%GOLDBONDS2029SR-IX       ,SGBJAN29IX,GB,N,0007397.00,0007250.00,0007397.00,0007250.00,0007282.52,    ,              ,                  ,0000000.00,0000000.00,04-JUN-2024,        
2.50%GOLDBONDS2029SR-V        ,SGBAUG29V ,GB,N,0007403.10,0007403.10,0007499.00,0007261.05,0007321.30,    ,              ,                  ,0000000.00,0000000.00,04-JUN-2024,        
2.50%GOLDBONDS2029SR-VIII     ,SGBD29VIII,GB,N,0007410.59,0007399.00,0007399.00,0007300.00,0007315.40,    ,              ,                  ,0000000.00,0000000.00,04-JUN-2024,        
2.50%GOLDBONDS2029SR-X        ,SGBJAN29X ,GB,N,0007336.42,0007336.53,0007399.00,0007275.00,0007280.00,    ,              ,                  ,0000000.00,0000000.00,04-JUN-2024,        
2.50%GOLDBONDS2029SR-XI       ,SGBFEB29XI,GB,N,0007344.93,0007255.55,0007430.00,0007255.00,0007411.66,    ,              ,                  ,0000000.00,0000000.00,04-JUN-2024,        
2.50%GOLDBONDS2029SR-XII      ,SGBMR29XII,GB,N,0007322.80,0007300.00,0007334.58,0007257.00,0007260.83,    ,              ,                  ,0000000.00,0000000.00,04-JUN-2024,        
2.50%GOLDBONDS2030SR-I        ,SGBJUN30  ,GB,N,0007411.00,0007345.50,0007390.00,0007275.00,0007335.00,    ,              ,                  ,0000000.00,0000000.00,04-JUN-2024,        
2.50%GOLDBONDS2030SR-II       ,SGBAUG30  ,GB,N,0007395.34,0007395.34,0007440.00,0007300.00,0007363.91,    ,              ,                  ,0000000.00,0000000.00,04-JUN-2024,        
2.50%GOLDBONDS2030SR-III      ,SGBDE30III,GB,N,0007409.54,0007401.00,0007500.05,0007270.01,0007325.53,    ,              ,                  ,0000000.00,0000000.00,04-JUN-2024,        
2.50%GOLDBONDS2030SR-IX       ,SGBJAN30IX,GB,N,0007470.60,0007400.00,0007430.00,0007265.00,0007300.00,    ,              ,                  ,0000000.00,0000000.00,04-JUN-2024,        
2.50%GOLDBONDS2030SR-X        ,SGBMAR30X ,GB,N,0007361.05,0007361.05,0007444.00,0007250.00,0007274.21,    ,              ,                  ,0000000.00,0000000.00,04-JUN-2024,        
2.50%GOLDBONDS2031SR-I        ,SGBJUN31I ,GB,N,0007408.65,0007410.00,0007439.99,0007255.10,0007318.71,    ,              ,                  ,0000000.00,0000000.00,04-JUN-2024,        
2.50%GOLDBONDS2031SR-II       ,SGBSEP31II,GB,N,0007374.15,0007387.00,0007399.00,0007290.00,0007304.13,    ,              ,                  ,0000000.00,0000000.00,04-JUN-2024,        
2.50%GOLDBONDS2031SR-III      ,SGBDE31III,GB,N,0007443.13,0007443.13,0007465.00,0007300.00,0007351.18,    ,              ,                  ,0000000.00,0000000.00,04-JUN-2024,        
2.50%GOLDBONDS2031SR-IV       ,SGBMAR31IV,GB,N,0007426.25,0007401.00,0007401.00,0007280.05,0007301.10,    ,              ,                  ,0000000.00,0000000.00,04-JUN-2024,        
2.50%GOLDBONDS2032SR-IV       ,SGBFEB32IV,GB,N,0007473.25,0007470.00,0007490.00,0007300.00,0007345.78,    ,              ,                  ,0000000.00,0000000.00,04-JUN-2024,        
2.75% GOLDBONDS2024TR-IV      ,SGBAUG24  ,GB,N,0007295.62,0007344.79,0007344.79,0007200.00,0007273.10,    ,              ,                  ,0000000.00,0000000.00,04-JUN-2024,        
2.75% GOLDBONDS2024TR-V       ,SGBSEP24  ,GB,N,0007300.00,0007325.00,0007330.00,0007220.00,0007242.77,    ,              ,                  ,0000000.00,0000000.00,04-JUN-2024,        
20 MICRONS LTD                ,20MICRONS ,EQ,N,0000176.35,0000176.70,0000176.70,0000151.85,0000158.85,    ,              ,                  ,0000000.00,0000000.00,04-JUN-2024,        
