2.5%GOLDBONDS2028SR-III       ,SGBJUN28  ,GB,N,0007100.01,0007150.00,0007150.00,0007085.00,0007095.00,    ,              ,                  ,0000000.00,0000000.00,03-MAY-2024,        
2.5%GOLDBONDS2028SR-VIII      ,SGBN28VIII,GB,N,0007186.29,0007150.00,0007193.29,0007130.00,0007149.99,    ,              ,                  ,0000000.00,0000000.00,03-MAY-2024,        
2.5%GOLDBONDS2029SR-I         ,SGBMAY29I ,GB,N,0007137.50,0007137.50,0007150.00,0007100.01,0007113.39,    ,              ,                  ,0000000.00,0000000.00,03-MAY-2024,        
2.5%GOLDBONDS2029SR-II        ,SGBJUN29II,GB,N,0007132.99,0007132.99,0007132.99,0007100.00,0007110.00,    ,              ,                  ,0000000.00,0000000.00,03-MAY-2024,        
2.5%GOLDBONDS2029SR-III       ,SGBJU29III,GB,N,0007104.96,0007037.00,0007134.00,0007037.00,0007100.00,    ,              ,                  ,0000000.00,0000000.00,03-MAY-2024,        
2.5%GOLDBONDS2029SR-VI        ,SGBSEP29VI,GB,N,0007086.44,0007086.00,0007099.99,0007070.00,0007081.16,    ,              ,                  ,0000000.00,0000000.00,03-MAY-2024,        
2.5%GOLDBONDS2029SR-VII       ,SGBNV29VII,GB,N,0007087.17,0007109.99,0007109.99,0007050.00,0007066.47,    ,              ,                  ,0000000.00,0000000.00,03-MAY-2024,        
2.50% GOLDBONDS2024 TR-VI     ,SGBNOV24  ,GB,N,0007161.61,0007150.00,0007150.00,0007116.51,0007130.00,    ,              ,                  ,0000000.00,0000000.00,03-MAY-2024,        
2.50% GOLDBONDS2025SR-IV      ,SGBOCT25IV,GB,N,0007349.00,0007325.00,0007325.00,0007325.00,0007325.00,    ,              ,                  ,0000000.00,0000000.00,03-MAY-2024,        
2.50%GOLDBONDS 2025TR-VII     ,SGBMAR25  ,GB,N,0007200.00,0007190.00,0007300.00,0007185.20,0007299.00,    ,              ,                  ,0000000.00,0000000.00,03-MAY-2024,        
2.50%GOLDBONDS2025SR-VIII     ,SGBNOV258 ,GB,N,0007199.95,0007190.00,0007199.00,0007190.00,0007199.00,    ,              ,                  ,0000000.00,0000000.00,03-MAY-2024,        
2.50%GOLDBONDS2025SR-XIII     ,SGBDEC2513,GB,N,0007288.00,0007200.00,0007200.00,0007200.00,0007200.00,    ,              ,                  ,0000000.00,0000000.00,03-MAY-2024,        
