2.5%GOLDBONDS2028SR-III       ,SGBJUN28  ,GB,N,0007270.46,0007300.00,0007300.00,0007270.00,0007293.26,    ,              ,                  ,0000000.00,0000000.00,27-MAY-2024,        
2.5%GOLDBONDS2028SR-VIII      ,SGBN28VIII,GB,N,0007279.86,0007300.00,0007344.00,0007251.00,0007308.00,    ,              ,                  ,0000000.00,0000000.00,27-MAY-2024,        
2.5%GOLDBONDS2029SR-I         ,SGBMAY29I ,GB,N,0007273.91,0007273.91,0007333.40,0007221.00,0007274.66,    ,              ,                  ,0000000.00,0000000.00,27-MAY-2024,        
2.5%GOLDBONDS2029SR-II        ,SGBJUN29II,GB,N,0007288.23,0007288.23,0007318.00,0007288.00,0007299.95,    ,              ,                  ,0000000.00,0000000.00,27-MAY-2024,        
2.5%GOLDBONDS2029SR-III       ,SGBJU29III,GB,N,0007274.27,0007280.00,0007300.00,0007280.00,0007298.98,    ,              ,                  ,0000000.00,0000000.00,27-MAY-2024,        
2.5%GOLDBONDS2029SR-VI        ,SGBSEP29VI,GB,N,0007273.00,0007360.00,0007360.00,0007233.00,0007286.41,    ,              ,                  ,0000000.00,0000000.00,27-MAY-2024,        
2.5%GOLDBONDS2029SR-VII       ,SGBNV29VII,GB,N,0007268.00,0007268.00,0007339.99,0007225.00,0007281.36,    ,              ,                  ,0000000.00,0000000.00,27-MAY-2024,        
2.50% GOLDBONDS2024 TR-VI     ,SGBNOV24  ,GB,N,0007300.00,0007300.00,0007300.00,0007271.11,0007274.20,    ,              ,                  ,0000000.00,0000000.00,27-MAY-2024,        
2.50% GOLDBONDS2025SR-III     ,SGBOCT25  ,GB,N,0007450.00,0007171.00,0007171.00,0007171.00,0007171.00,    ,              ,                  ,0000000.00,0000000.00,27-MAY-2024,        
2.50%GOLDBONDS 2025 SR-XI     ,SGBDEC25XI,GB,N,0007380.00,0007380.00,0007380.00,0007380.00,0007380.00,    ,              ,                  ,0000000.00,0000000.00,27-MAY-2024,        
2.50%GOLDBONDS 2025SR-IX      ,SGBNOV25IX,GB,N,0007300.00,0007300.00,0007300.00,0007300.00,0007300.00,    ,              ,                  ,0000000.00,0000000.00,27-MAY-2024,        
2.50%GOLDBONDS 2025TR-VII     ,SGBMAR25  ,GB,N,0007291.80,0007300.00,0007390.00,0007282.00,0007323.43,    ,              ,                  ,0000000.00,0000000.00,27-MAY-2024,        
2.50%GOLDBONDS2025SR-XIII     ,SGBDEC2513,GB,N,0007425.00,0007399.00,0007399.00,0007399.00,0007399.00,    ,              ,                  ,0000000.00,0000000.00,27-MAY-2024,        
2.50%GOLDBONDS2026SR-I        ,SGBMAY26  ,GB,N,0007360.00,0007300.00,0007300.00,0007206.00,0007218.03,    ,              ,                  ,0000000.00,0000000.00,27-MAY-2024,        
2.50%GOLDBONDS2026SR-III      ,SGBNOV26  ,GB,N,0007300.00,0007390.00,0007390.00,0007390.00,0007390.00,    ,              ,                  ,0000000.00,0000000.00,27-MAY-2024,        
2.50%GOLDBONDS2026SR-XIV      ,SGBJAN26  ,GB,N,0007305.20,0007279.00,0007279.00,0007278.00,0007278.37,    ,              ,                  ,0000000.00,0000000.00,27-MAY-2024,        
2.50%GOLDBONDS2027SR-I        ,SGBJUN27  ,GB,N,0007375.00,0007375.00,0007375.00,0007161.00,0007280.00,    ,              ,                  ,0000000.00,0000000.00,27-MAY-2024,        
2.50%GOLDBONDS2027SR-II       ,SGBJUL27  ,GB,N,0007350.00,0007350.00,0007350.00,0007350.00,0007350.00,    ,              ,                  ,0000000.00,0000000.00,27-MAY-2024,        
2.50%GOLDBONDS2027SR-III      ,SGBAUG27  ,GB,N,0007320.99,0007615.75,0007615.75,0007311.00,0007399.00,    ,              ,                  ,0000000.00,0000000.00,27-MAY-2024,        
