2.5%GOLDBONDS2028SR-III       ,SGBJUN28  ,GB,N,0007326.00,0007345.00,0007399.00,0007289.99,0007317.49,    ,              ,                  ,0000000.00,0000000.00,19-JUN-2024,        
2.5%GOLDBONDS2028SR-VIII      ,SGBN28VIII,GB,N,0007329.81,0007350.00,0007350.00,0007311.00,0007332.91,    ,              ,                  ,0000000.00,0000000.00,19-JUN-2024,        
2.5%GOLDBONDS2029SR-I         ,SGBMAY29I ,GB,N,0007386.59,0007485.00,0007485.00,0007275.00,0007396.30,    ,              ,                  ,0000000.00,0000000.00,19-JUN-2024,        
2.5%GOLDBONDS2029SR-II        ,SGBJUN29II,GB,N,0007359.00,0007310.00,0007400.00,0007301.00,0007400.00,    ,              ,                  ,0000000.00,0000000.00,19-JUN-2024,        
2.5%GOLDBONDS2029SR-III       ,SGBJU29III,GB,N,0007375.00,0007375.00,0007384.89,0007200.00,0007269.65,    ,              ,                  ,0000000.00,0000000.00,19-JUN-2024,        
2.5%GOLDBONDS2029SR-VI        ,SGBSEP29VI,GB,N,0007330.00,0007330.00,0007376.00,0007262.00,0007338.80,    ,              ,                  ,0000000.00,0000000.00,19-JUN-2024,        
2.5%GOLDBONDS2029SR-VII       ,SGBNV29VII,GB,N,0007352.59,0007400.00,0007400.10,0007341.00,0007349.00,    ,              ,                  ,0000000.00,0000000.00,19-JUN-2024,        
2.50% GOLDBONDS2024 TR-VI     ,SGBNOV24  ,GB,N,0007305.20,0007270.21,0007300.00,0007220.00,0007239.71,    ,              ,                  ,0000000.00,0000000.00,19-JUN-2024,        
2.50% GOLDBONDS2025SR-III     ,SGBOCT25  ,GB,N,0007330.00,0007330.00,0007330.00,0007207.00,0007274.99,    ,              ,                  ,0000000.00,0000000.00,19-JUN-2024,        
2.50% GOLDBONDS2025SR-IV      ,SGBOCT25IV,GB,N,0007250.00,0007230.00,0007230.00,0007220.00,0007220.00,    ,              ,                  ,0000000.00,0000000.00,19-JUN-2024,        
2.50% GOLDBONDS2025SR-V       ,SGBOCT25V ,GB,N,0007440.00,0007211.11,0007300.00,0007200.00,0007269.00,    ,              ,                  ,0000000.00,0000000.00,19-JUN-2024,        
2.50% GOLDBONDS2025SR-VII     ,SGBNOV25  ,GB,N,0007245.00,0007251.00,0007251.00,0007250.00,0007250.00,    ,              ,                  ,0000000.00,0000000.00,19-JUN-2024,        
2.50%GOLDBONDS 2025TR-VII     ,SGBMAR25  ,GB,N,0007299.99,0007290.00,0007300.00,0007241.00,0007256.66,    ,              ,                  ,0000000.00,0000000.00,19-JUN-2024,        
2.50%GOLDBONDS2025SR-VIII     ,SGBNOV258 ,GB,N,0007211.01,0007300.00,0007300.00,0007300.00,0007300.00,    ,              ,                  ,0000000.00,0000000.00,19-JUN-2024,        
2.50%GOLDBONDS2025SR-XIII     ,SGBDEC2513,GB,N,0007300.00,0007225.01,0007225.01,0007225.01,0007225.01,    ,              ,                  ,0000000.00,0000000.00,19-JUN-2024,        
2.50%GOLDBONDS2026SR-I        ,SGBMAY26  ,GB,N,0007300.00,0007300.00,0007300.00,0007200.00,0007239.13,    ,              ,                  ,0000000.00,0000000.00,19-JUN-2024,        
2.50%GOLDBONDS2026SR-II       ,SGBOCT26  ,GB,N,0007497.00,0007205.00,0007250.00,0007200.00,0007231.03,    ,              ,                  ,0000000.00,0000000.00,19-JUN-2024,        
2.50%GOLDBONDS2026SR-III      ,SGBNOV26  ,GB,N,0007365.52,0007250.00,0007250.00,0007250.00,0007250.00,    ,              ,                  ,0000000.00,0000000.00,19-JUN-2024,        
2.50%GOLDBONDS2026SR-IV       ,SGBDEC26  ,GB,N,0007253.00,0007253.00,0007450.00,0007253.00,0007450.00,    ,              ,                  ,0000000.00,0000000.00,19-JUN-2024,        
2.50%GOLDBONDS2026SR-XIV      ,SGBJAN26  ,GB,N,0007350.00,0007298.00,0007345.00,0007252.04,0007345.00,    ,              ,                  ,0000000.00,0000000.00,19-JUN-2024,        
2.50%GOLDBONDS2027SR-I        ,SGBJUN27  ,GB,N,0007498.00,0007256.00,0007350.00,0007256.00,0007350.00,    ,              ,                  ,0000000.00,0000000.00,19-JUN-2024,        
2.50%GOLDBONDS2027SR-II       ,SGBJUL27  ,GB,N,0007419.90,0007350.00,0007350.00,0007350.00,0007350.00,    ,              ,                  ,0000000.00,0000000.00,19-JUN-2024,        
2.50%GOLDBONDS2027SR-III      ,SGBAUG27  ,GB,N,0007650.00,0007620.00,0007620.00,0007410.00,0007500.00,    ,              ,                  ,0000000.00,0000000.00,19-JUN-2024,        
2.50%GOLDBONDS2027SR-IV       ,SGBSEP27  ,GB,N,0007379.00,0007379.00,0007379.00,0007271.01,0007271.01,    ,              ,                  ,0000000.00,0000000.00,19-JUN-2024,        
2.50%GOLDBONDS2027SR-V        ,SGBJAN27  ,GB,N,0007299.00,0007299.00,0007299.00,0007299.00,0007299.00,    ,              ,                  ,0000000.00,0000000.00,19-JUN-2024,        
