2.5%GOLDBONDS2028SR-III       ,SGBJUN28  ,GB,N,0007404.66,0007434.99,0007450.00,0007406.01,0007445.29,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2024,        
2.5%GOLDBONDS2028SR-VIII      ,SGBN28VIII,GB,N,0007520.90,0007455.00,0007499.99,0007362.00,0007492.53,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2024,        
2.5%GOLDBONDS2029SR-I         ,SGBMAY29I ,GB,N,0007429.05,0007429.00,0007531.00,0007420.00,0007484.90,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2024,        
2.5%GOLDBONDS2029SR-II        ,SGBJUN29II,GB,N,0007452.77,0007500.00,0007500.00,0007475.00,0007494.29,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2024,        
2.5%GOLDBONDS2029SR-III       ,SGBJU29III,GB,N,0007670.00,0007599.00,0007599.00,0007431.00,0007580.67,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2024,        
2.5%GOLDBONDS2029SR-VI        ,SGBSEP29VI,GB,N,0007466.03,0007466.03,0007599.00,0007426.01,0007546.94,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2024,        
2.5%GOLDBONDS2029SR-VII       ,SGBNV29VII,GB,N,0007500.00,0007445.00,0007498.00,0007411.00,0007486.50,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2024,        
2.50% GOLDBONDS2024 TR-VI     ,SGBNOV24  ,GB,N,0007358.99,0007358.99,0007390.00,0007350.10,0007386.66,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2024,        
2.50% GOLDBONDS2025SR-III     ,SGBOCT25  ,GB,N,0007400.00,0007400.00,0007400.00,0007400.00,0007400.00,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2024,        
2.50% GOLDBONDS2025SR-IV      ,SGBOCT25IV,GB,N,0007490.00,0007490.00,0007525.00,0007490.00,0007525.00,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2024,        
2.50% GOLDBONDS2025SR-V       ,SGBOCT25V ,GB,N,0007400.00,0007400.00,0007400.00,0007400.00,0007400.00,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2024,        
2.50% GOLDBONDS2025SR-VII     ,SGBNOV25  ,GB,N,0007250.00,0007302.00,0007321.00,0007302.00,0007321.00,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2024,        
2.50%GOLDBONDS 2025SR-IX      ,SGBNOV25IX,GB,N,0007287.00,0007524.00,0007524.00,0007524.00,0007524.00,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2024,        
2.50%GOLDBONDS 2025TR-VII     ,SGBMAR25  ,GB,N,0007425.90,0007450.00,0007497.00,0007310.02,0007387.00,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2024,        
2.50%GOLDBONDS2025SR-XIII     ,SGBDEC2513,GB,N,0007400.00,0007400.00,0007400.00,0007400.00,0007400.00,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2024,        
2.50%GOLDBONDS2026SR-I        ,SGBMAY26  ,GB,N,0007465.00,0007400.00,0007450.00,0007400.00,0007449.90,    ,              ,                  ,0000000.00,0000000.00,03-JUL-2024,        
