2.5%GOLDBONDS2028SR-III       ,SGBJUN28  ,GB,N,0007569.02,0007570.00,0007680.00,0007570.00,0007648.25,    ,              ,                  ,0000000.00,0000000.00,09-JUL-2024,        
2.5%GOLDBONDS2028SR-VIII      ,SGBN28VIII,GB,N,0007619.99,0007460.00,0007679.99,0007460.00,0007665.59,    ,              ,                  ,0000000.00,0000000.00,09-JUL-2024,        
2.5%GOLDBONDS2029SR-I         ,SGBMAY29I ,GB,N,0007643.88,0007533.10,0007648.99,0007500.00,0007648.61,    ,              ,                  ,0000000.00,0000000.00,09-JUL-2024,        
2.5%GOLDBONDS2029SR-II        ,SGBJUN29II,GB,N,0007576.66,0007600.00,0007650.00,0007599.95,0007648.95,    ,              ,                  ,0000000.00,0000000.00,09-JUL-2024,        
2.5%GOLDBONDS2029SR-III       ,SGBJU29III,GB,N,0007600.00,0007600.00,0007679.00,0007500.00,0007543.23,    ,              ,                  ,0000000.00,0000000.00,09-JUL-2024,        
2.5%GOLDBONDS2029SR-VI        ,SGBSEP29VI,GB,N,0007644.61,0007644.61,0007775.00,0007600.00,0007617.60,    ,              ,                  ,0000000.00,0000000.00,09-JUL-2024,        
2.5%GOLDBONDS2029SR-VII       ,SGBNV29VII,GB,N,0007606.57,0007531.00,0007740.00,0007531.00,0007654.01,    ,              ,                  ,0000000.00,0000000.00,09-JUL-2024,        
2.50% GOLDBONDS2024 TR-VI     ,SGBNOV24  ,GB,N,0007499.99,0007350.21,0007502.99,0007350.21,0007502.99,    ,              ,                  ,0000000.00,0000000.00,09-JUL-2024,        
2.50% GOLDBONDS2025SR-III     ,SGBOCT25  ,GB,N,0007400.00,0007400.00,0007425.10,0007400.00,0007425.10,    ,              ,                  ,0000000.00,0000000.00,09-JUL-2024,        
2.50% GOLDBONDS2025SR-IV      ,SGBOCT25IV,GB,N,0007450.00,0007550.00,0007550.00,0007400.11,0007550.00,    ,              ,                  ,0000000.00,0000000.00,09-JUL-2024,        
2.50% GOLDBONDS2025SR-V       ,SGBOCT25V ,GB,N,0007408.50,0007510.00,0007510.00,0007510.00,0007510.00,    ,              ,                  ,0000000.00,0000000.00,09-JUL-2024,        
2.50%GOLDBONDS 2025TR-VII     ,SGBMAR25  ,GB,N,0007510.00,0007600.00,0007678.00,0007550.00,0007588.66,    ,              ,                  ,0000000.00,0000000.00,09-JUL-2024,        
2.50%GOLDBONDS2025 SR-XII     ,SGBDEC2512,GB,N,0007502.00,0007500.00,0007600.00,0007500.00,0007600.00,    ,              ,                  ,0000000.00,0000000.00,09-JUL-2024,        
2.50%GOLDBONDS2025SR-VIII     ,SGBNOV258 ,GB,N,0007525.00,0007600.00,0007600.00,0007600.00,0007600.00,    ,              ,                  ,0000000.00,0000000.00,09-JUL-2024,        
2.50%GOLDBONDS2026SR-I        ,SGBMAY26  ,GB,N,0007527.00,0007796.99,0007796.99,0007795.99,0007795.99,    ,              ,                  ,0000000.00,0000000.00,09-JUL-2024,        
2.50%GOLDBONDS2026SR-II       ,SGBOCT26  ,GB,N,0007598.00,0007598.00,0007750.00,0007598.00,0007750.00,    ,              ,                  ,0000000.00,0000000.00,09-JUL-2024,        
2.50%GOLDBONDS2026SR-III      ,SGBNOV26  ,GB,N,0007639.00,0007500.00,0007639.00,0007500.00,0007639.00,    ,              ,                  ,0000000.00,0000000.00,09-JUL-2024,        
2.50%GOLDBONDS2027SR-I        ,SGBJUN27  ,GB,N,0007550.00,0007550.00,0007580.00,0007533.00,0007533.00,    ,              ,                  ,0000000.00,0000000.00,09-JUL-2024,        
2.50%GOLDBONDS2027SR-II       ,SGBJUL27  ,GB,N,0007499.40,0007505.00,0007700.00,0007505.00,0007525.60,    ,              ,                  ,0000000.00,0000000.00,09-JUL-2024,        
2.50%GOLDBONDS2027SR-III      ,SGBAUG27  ,GB,N,0007800.00,0007800.00,0007800.00,0007790.00,0007800.00,    ,              ,                  ,0000000.00,0000000.00,09-JUL-2024,        
2.50%GOLDBONDS2027SR-IV       ,SGBSEP27  ,GB,N,0007465.00,0007600.00,0007600.00,0007520.00,0007520.00,    ,              ,                  ,0000000.00,0000000.00,09-JUL-2024,        
2.50%GOLDBONDS2027SR-V        ,SGBOCT27  ,GB,N,0007515.00,0007515.00,0007795.55,0007515.00,0007795.55,    ,              ,                  ,0000000.00,0000000.00,09-JUL-2024,        
2.50%GOLDBONDS2027SR-VI       ,SGBOCT27VI,GB,N,0007341.00,0007570.00,0007739.97,0007570.00,0007739.97,    ,              ,                  ,0000000.00,0000000.00,09-JUL-2024,        
2.50%GOLDBONDS2027SR-VII      ,SGBDC27VII,GB,N,0007749.00,0007500.00,0007749.00,0007500.00,0007720.66,    ,              ,                  ,0000000.00,0000000.00,09-JUL-2024,        
2.50%GOLDBONDS2028SR-I        ,SGBAPR28I ,GB,N,0007790.00,0007790.00,0007818.00,0007700.00,0007803.14,    ,              ,                  ,0000000.00,0000000.00,09-JUL-2024,        
2.50%GOLDBONDS2028SR-II       ,SGBMAY28  ,GB,N,0007578.40,0007557.02,0007669.90,0007557.02,0007635.19,    ,              ,                  ,0000000.00,0000000.00,09-JUL-2024,        
2.50%GOLDBONDS2028SR-IV       ,SGBJUL28IV,GB,N,0007640.13,0007675.00,0007699.00,0007630.00,0007678.44,    ,              ,                  ,0000000.00,0000000.00,09-JUL-2024,        
2.50%GOLDBONDS2028SR-IX       ,SGBFEB28IX,GB,N,0007511.00,0007590.00,0008000.00,0007580.00,0008000.00,    ,              ,                  ,0000000.00,0000000.00,09-JUL-2024,        
2.50%GOLDBONDS2028SR-V        ,SGBAUG28V ,GB,N,0007842.87,0007810.00,0007825.00,0007625.00,0007749.89,    ,              ,                  ,0000000.00,0000000.00,09-JUL-2024,        
2.50%GOLDBONDS2028SR-VI       ,SGBSEP28VI,GB,N,0007600.00,0007600.00,0007701.00,0007600.00,0007697.25,    ,              ,                  ,0000000.00,0000000.00,09-JUL-2024,        
2.50%GOLDBONDS2028SR-VII      ,SGBOC28VII,GB,N,0007547.00,0007565.00,0007645.00,0007565.00,0007641.00,    ,              ,                  ,0000000.00,0000000.00,09-JUL-2024,        
2.50%GOLDBONDS2028SR-VIII     ,SGBJ28VIII,GB,N,0007593.97,0007580.00,0007699.99,0007571.00,0007640.00,    ,              ,                  ,0000000.00,0000000.00,09-JUL-2024,        
2.50%GOLDBONDS2028SR-X        ,SGBMAR28X ,GB,N,0007562.75,0007562.75,0007743.00,0007375.00,0007689.75,    ,              ,                  ,0000000.00,0000000.00,09-JUL-2024,        
2.50%GOLDBONDS2029SR-IV       ,SGBJUL29IV,GB,N,0007601.00,0007592.01,0007735.00,0007592.01,0007660.51,    ,              ,                  ,0000000.00,0000000.00,09-JUL-2024,        
