2.5%GOLDBONDS2028SR-III       ,SGBJUN28  ,GB,N,0007370.47,0007326.00,0007398.00,0007325.00,0007334.34,    ,              ,                  ,0000000.00,0000000.00,13-JUN-2024,        
2.5%GOLDBONDS2028SR-VIII      ,SGBN28VIII,GB,N,0007375.00,0007325.00,0007375.00,0007280.00,0007341.35,    ,              ,                  ,0000000.00,0000000.00,13-JUN-2024,        
2.5%GOLDBONDS2029SR-I         ,SGBMAY29I ,GB,N,0007295.22,0007300.00,0007329.99,0007270.00,0007281.64,    ,              ,                  ,0000000.00,0000000.00,13-JUN-2024,        
2.5%GOLDBONDS2029SR-II        ,SGBJUN29II,GB,N,0007312.81,0007312.00,0007342.00,0007312.00,0007336.33,    ,              ,                  ,0000000.00,0000000.00,13-JUN-2024,        
2.5%GOLDBONDS2029SR-III       ,SGBJU29III,GB,N,0007321.30,0007335.00,0007335.00,0007261.00,0007320.14,    ,              ,                  ,0000000.00,0000000.00,13-JUN-2024,        
2.5%GOLDBONDS2029SR-VI        ,SGBSEP29VI,GB,N,0007321.99,0007320.00,0007380.00,0007226.10,0007297.28,    ,              ,                  ,0000000.00,0000000.00,13-JUN-2024,        
2.5%GOLDBONDS2029SR-VII       ,SGBNV29VII,GB,N,0007305.00,0007305.00,0007340.00,0007271.00,0007340.00,    ,              ,                  ,0000000.00,0000000.00,13-JUN-2024,        
2.50% GOLDBONDS2024 TR-VI     ,SGBNOV24  ,GB,N,0007227.09,0007290.00,0007290.00,0007241.00,0007276.64,    ,              ,                  ,0000000.00,0000000.00,13-JUN-2024,        
2.50% GOLDBONDS2025SR-V       ,SGBOCT25V ,GB,N,0007220.00,0007251.00,0007440.00,0007251.00,0007440.00,    ,              ,                  ,0000000.00,0000000.00,13-JUN-2024,        
2.50% GOLDBONDS2025SR-VI      ,SGBNOV25VI,GB,N,0007300.00,0007300.00,0007401.00,0007250.00,0007401.00,    ,              ,                  ,0000000.00,0000000.00,13-JUN-2024,        
2.50%GOLDBONDS 2025SR-IX      ,SGBNOV25IX,GB,N,0007325.00,0007203.05,0007203.05,0007203.05,0007203.05,    ,              ,                  ,0000000.00,0000000.00,13-JUN-2024,        
2.50%GOLDBONDS 2025TR-VII     ,SGBMAR25  ,GB,N,0007263.27,0007295.00,0007317.99,0007280.00,0007296.66,    ,              ,                  ,0000000.00,0000000.00,13-JUN-2024,        
2.50%GOLDBONDS2025SR-VIII     ,SGBNOV258 ,GB,N,0007449.00,0007203.06,0007203.06,0007203.06,0007203.06,    ,              ,                  ,0000000.00,0000000.00,13-JUN-2024,        
2.50%GOLDBONDS2026SR-I        ,SGBMAY26  ,GB,N,0007281.42,0007295.00,0007300.00,0007219.90,0007300.00,    ,              ,                  ,0000000.00,0000000.00,13-JUN-2024,        
2.50%GOLDBONDS2026SR-II       ,SGBOCT26  ,GB,N,0007325.00,0007399.99,0007399.99,0007399.99,0007399.99,    ,              ,                  ,0000000.00,0000000.00,13-JUN-2024,        
2.50%GOLDBONDS2026SR-III      ,SGBNOV26  ,GB,N,0007342.96,0007400.00,0007400.00,0007400.00,0007400.00,    ,              ,                  ,0000000.00,0000000.00,13-JUN-2024,        
2.50%GOLDBONDS2026SR-IV       ,SGBDEC26  ,GB,N,0007350.00,0007400.00,0007400.00,0007400.00,0007400.00,    ,              ,                  ,0000000.00,0000000.00,13-JUN-2024,        
2.50%GOLDBONDS2026SR-XIV      ,SGBJAN26  ,GB,N,0007399.00,0007299.00,0007400.00,0007245.00,0007400.00,    ,              ,                  ,0000000.00,0000000.00,13-JUN-2024,        
2.50%GOLDBONDS2027SR-I        ,SGBJUN27  ,GB,N,0007299.00,0007299.00,0007305.00,0007299.00,0007305.00,    ,              ,                  ,0000000.00,0000000.00,13-JUN-2024,        
2.50%GOLDBONDS2027SR-III      ,SGBAUG27  ,GB,N,0007350.00,0007400.00,0007400.00,0007400.00,0007400.00,    ,              ,                  ,0000000.00,0000000.00,13-JUN-2024,        
2.50%GOLDBONDS2027SR-IV       ,SGBSEP27  ,GB,N,0007340.00,0007350.00,0007350.00,0007265.11,0007300.00,    ,              ,                  ,0000000.00,0000000.00,13-JUN-2024,        
2.50%GOLDBONDS2027SR-VI       ,SGBFEB27  ,GB,N,0007300.00,0007300.00,0007300.00,0007300.00,0007300.00,    ,              ,                  ,0000000.00,0000000.00,13-JUN-2024,        
2.50%GOLDBONDS2027SR-VI       ,SGBOCT27VI,GB,N,0007423.90,0007410.00,0007410.00,0007203.00,0007332.65,    ,              ,                  ,0000000.00,0000000.00,13-JUN-2024,        
