2.5%GOLDBONDS2028SR-III       ,SGBJUN28  ,GB,N,0007113.15,0007201.00,0007287.00,0007201.00,0007261.81,    ,              ,                  ,0000000.00,0000000.00,10-MAY-2024,        
2.5%GOLDBONDS2028SR-VIII      ,SGBN28VIII,GB,N,0007144.40,0007280.50,0007375.00,0007205.00,0007310.14,    ,              ,                  ,0000000.00,0000000.00,10-MAY-2024,        
2.5%GOLDBONDS2029SR-I         ,SGBMAY29I ,GB,N,0007127.01,0007195.00,0007320.00,0007195.00,0007293.91,    ,              ,                  ,0000000.00,0000000.00,10-MAY-2024,        
2.5%GOLDBONDS2029SR-II        ,SGBJUN29II,GB,N,0007107.01,0007112.00,0007299.00,0007112.00,0007290.23,    ,              ,                  ,0000000.00,0000000.00,10-MAY-2024,        
2.5%GOLDBONDS2029SR-III       ,SGBJU29III,GB,N,0007102.27,0007200.01,0007299.00,0007200.01,0007285.08,    ,              ,                  ,0000000.00,0000000.00,10-MAY-2024,        
2.5%GOLDBONDS2029SR-VI        ,SGBSEP29VI,GB,N,0007114.01,0007256.30,0007279.90,0007134.01,0007278.49,    ,              ,                  ,0000000.00,0000000.00,10-MAY-2024,        
2.5%GOLDBONDS2029SR-VII       ,SGBNV29VII,GB,N,0007112.48,0007150.00,0007249.00,0007150.00,0007248.26,    ,              ,                  ,0000000.00,0000000.00,10-MAY-2024,        
2.50% GOLDBONDS2024 TR-VI     ,SGBNOV24  ,GB,N,0007154.83,0007220.00,0007298.95,0007220.00,0007273.39,    ,              ,                  ,0000000.00,0000000.00,10-MAY-2024,        
2.50% GOLDBONDS2025SR-III     ,SGBOCT25  ,GB,N,0007150.00,0007299.00,0007379.00,0007298.25,0007379.00,    ,              ,                  ,0000000.00,0000000.00,10-MAY-2024,        
2.50% GOLDBONDS2025SR-IV      ,SGBOCT25IV,GB,N,0007100.00,0007110.01,0007378.00,0007110.01,0007378.00,    ,              ,                  ,0000000.00,0000000.00,10-MAY-2024,        
2.50% GOLDBONDS2025SR-VII     ,SGBNOV25  ,GB,N,0007199.00,0007299.95,0007370.00,0007299.95,0007349.95,    ,              ,                  ,0000000.00,0000000.00,10-MAY-2024,        
2.50%GOLDBONDS 2025 SR-X      ,SGBDEC25  ,GB,N,0007143.00,0007695.00,0007695.00,0007695.00,0007695.00,    ,              ,                  ,0000000.00,0000000.00,10-MAY-2024,        
2.50%GOLDBONDS 2025SR-IX      ,SGBNOV25IX,GB,N,0007115.35,0007299.95,0007299.95,0007299.95,0007299.95,    ,              ,                  ,0000000.00,0000000.00,10-MAY-2024,        
2.50%GOLDBONDS 2025TR-VII     ,SGBMAR25  ,GB,N,0007115.82,0007300.00,0007450.00,0007185.01,0007337.77,    ,              ,                  ,0000000.00,0000000.00,10-MAY-2024,        
2.50%GOLDBONDS2025 SR-XII     ,SGBDEC2512,GB,N,0007149.00,0007400.00,0007443.00,0007400.00,0007443.00,    ,              ,                  ,0000000.00,0000000.00,10-MAY-2024,        
2.50%GOLDBONDS2025SR-XIII     ,SGBDEC2513,GB,N,0007151.00,0007298.99,0007342.90,0007298.45,0007342.90,    ,              ,                  ,0000000.00,0000000.00,10-MAY-2024,        
2.50%GOLDBONDS2026SR-I        ,SGBMAY26  ,GB,N,0007116.00,0007299.95,0007500.00,0007299.95,0007399.97,    ,              ,                  ,0000000.00,0000000.00,10-MAY-2024,        
2.50%GOLDBONDS2026SR-II       ,SGBOCT26  ,GB,N,0007150.00,0007299.00,0007299.00,0007299.00,0007299.00,    ,              ,                  ,0000000.00,0000000.00,10-MAY-2024,        
2.50%GOLDBONDS2026SR-III      ,SGBNOV26  ,GB,N,0007195.00,0007195.00,0007355.95,0007195.00,0007263.33,    ,              ,                  ,0000000.00,0000000.00,10-MAY-2024,        
2.50%GOLDBONDS2026SR-IV       ,SGBDEC26  ,GB,N,0007170.00,0007599.00,0007599.00,0007300.00,0007300.00,    ,              ,                  ,0000000.00,0000000.00,10-MAY-2024,        
2.50%GOLDBONDS2026SR-XIV      ,SGBJAN26  ,GB,N,0007199.00,0007298.26,0007298.29,0007298.26,0007298.29,    ,              ,                  ,0000000.00,0000000.00,10-MAY-2024,        
2.50%GOLDBONDS2027SR-I        ,SGBJUN27  ,GB,N,0007147.99,0007299.00,0007488.00,0007281.00,0007488.00,    ,              ,                  ,0000000.00,0000000.00,10-MAY-2024,        
2.50%GOLDBONDS2027SR-II       ,SGBJUL27  ,GB,N,0007110.00,0007388.00,0007388.00,0007320.00,0007320.00,    ,              ,                  ,0000000.00,0000000.00,10-MAY-2024,        
2.50%GOLDBONDS2027SR-III      ,SGBAUG27  ,GB,N,0007200.00,0007470.00,0007500.00,0007300.00,0007413.52,    ,              ,                  ,0000000.00,0000000.00,10-MAY-2024,        
2.50%GOLDBONDS2027SR-IV       ,SGBSEP27  ,GB,N,0007188.00,0007250.00,0007325.00,0007201.01,0007300.00,    ,              ,                  ,0000000.00,0000000.00,10-MAY-2024,        
2.50%GOLDBONDS2027SR-V        ,SGBJAN27  ,GB,N,0007150.00,0007240.00,0007389.00,0007200.00,0007300.16,    ,              ,                  ,0000000.00,0000000.00,10-MAY-2024,        
2.50%GOLDBONDS2027SR-V        ,SGBOCT27  ,GB,N,0007044.63,0007340.00,0007340.00,0007201.00,0007312.14,    ,              ,                  ,0000000.00,0000000.00,10-MAY-2024,        
2.50%GOLDBONDS2027SR-VI       ,SGBFEB27  ,GB,N,0007100.00,0007150.00,0007375.00,0007150.00,0007373.25,    ,              ,                  ,0000000.00,0000000.00,10-MAY-2024,        
2.50%GOLDBONDS2027SR-VI       ,SGBOCT27VI,GB,N,0007199.00,0007299.00,0007299.00,0007270.00,0007278.42,    ,              ,                  ,0000000.00,0000000.00,10-MAY-2024,        
2.50%GOLDBONDS2027SR-VII      ,SGBDC27VII,GB,N,0007109.50,0007250.00,0007389.00,0007249.99,0007324.00,    ,              ,                  ,0000000.00,0000000.00,10-MAY-2024,        
2.50%GOLDBONDS2028SR-I        ,SGBAPR28I ,GB,N,0007199.90,0007251.00,0007575.00,0007251.00,0007501.85,    ,              ,                  ,0000000.00,0000000.00,10-MAY-2024,        
2.50%GOLDBONDS2028SR-II       ,SGBMAY28  ,GB,N,0007150.00,0007250.00,0007310.00,0007199.15,0007292.04,    ,              ,                  ,0000000.00,0000000.00,10-MAY-2024,        
2.50%GOLDBONDS2028SR-IV       ,SGBJUL28IV,GB,N,0007112.83,0007100.00,0007444.00,0007100.00,0007295.16,    ,              ,                  ,0000000.00,0000000.00,10-MAY-2024,        
2.50%GOLDBONDS2028SR-IX       ,SGBFEB28IX,GB,N,0007120.25,0007388.00,0007388.00,0007375.00,0007375.00,    ,              ,                  ,0000000.00,0000000.00,10-MAY-2024,        
2.50%GOLDBONDS2028SR-V        ,SGBAUG28V ,GB,N,0007167.08,0007300.00,0007349.00,0007240.00,0007273.04,    ,              ,                  ,0000000.00,0000000.00,10-MAY-2024,        
2.50%GOLDBONDS2028SR-VI       ,SGBSEP28VI,GB,N,0007174.00,0007176.00,0007300.00,0007176.00,0007299.64,    ,              ,                  ,0000000.00,0000000.00,10-MAY-2024,        
2.50%GOLDBONDS2028SR-VII      ,SGBOC28VII,GB,N,0007090.41,0007150.00,0007274.00,0007111.00,0007265.63,    ,              ,                  ,0000000.00,0000000.00,10-MAY-2024,        
2.50%GOLDBONDS2028SR-VIII     ,SGBJ28VIII,GB,N,0007100.00,0007105.00,0007346.95,0007105.00,0007346.95,    ,              ,                  ,0000000.00,0000000.00,10-MAY-2024,        
2.50%GOLDBONDS2028SR-X        ,SGBMAR28X ,GB,N,0007050.75,0007191.50,0007290.00,0007121.00,0007282.25,    ,              ,                  ,0000000.00,0000000.00,10-MAY-2024,        
2.50%GOLDBONDS2029SR-IV       ,SGBJUL29IV,GB,N,0007114.36,0007184.00,0007295.00,0007184.00,0007277.30,    ,              ,                  ,0000000.00,0000000.00,10-MAY-2024,        
2.50%GOLDBONDS2029SR-IX       ,SGBJAN29IX,GB,N,0007119.63,0007225.00,0007288.00,0007190.01,0007283.05,    ,              ,                  ,0000000.00,0000000.00,10-MAY-2024,        
2.50%GOLDBONDS2029SR-V        ,SGBAUG29V ,GB,N,0007130.00,0007299.00,0007350.00,0007211.00,0007269.92,    ,              ,                  ,0000000.00,0000000.00,10-MAY-2024,        
2.50%GOLDBONDS2029SR-VIII     ,SGBD29VIII,GB,N,0007130.00,0007180.00,0007349.00,0007151.00,0007290.14,    ,              ,                  ,0000000.00,0000000.00,10-MAY-2024,        
2.50%GOLDBONDS2029SR-X        ,SGBJAN29X ,GB,N,0007130.00,0007130.00,0007305.00,0007130.00,0007305.00,    ,              ,                  ,0000000.00,0000000.00,10-MAY-2024,        
2.50%GOLDBONDS2029SR-XI       ,SGBFEB29XI,GB,N,0007160.00,0007105.00,0007325.00,0007105.00,0007307.50,    ,              ,                  ,0000000.00,0000000.00,10-MAY-2024,        
2.50%GOLDBONDS2029SR-XII      ,SGBMR29XII,GB,N,0007110.43,0007110.43,0007280.00,0007110.43,0007262.94,    ,              ,                  ,0000000.00,0000000.00,10-MAY-2024,        
2.50%GOLDBONDS2030SR-I        ,SGBJUN30  ,GB,N,0007136.99,0007245.00,0007299.99,0007140.00,0007299.98,    ,              ,                  ,0000000.00,0000000.00,10-MAY-2024,        
2.50%GOLDBONDS2030SR-II       ,SGBAUG30  ,GB,N,0007205.38,0007270.00,0007444.00,0007205.38,0007389.00,    ,              ,                  ,0000000.00,0000000.00,10-MAY-2024,        
2.50%GOLDBONDS2030SR-III      ,SGBDE30III,GB,N,0007223.44,0007221.00,0007500.00,0007221.00,0007331.33,    ,              ,                  ,0000000.00,0000000.00,10-MAY-2024,        
2.50%GOLDBONDS2030SR-IX       ,SGBJAN30IX,GB,N,0007086.83,0007200.00,0007280.00,0007151.00,0007271.28,    ,              ,                  ,0000000.00,0000000.00,10-MAY-2024,        
2.50%GOLDBONDS2030SR-X        ,SGBMAR30X ,GB,N,0007157.02,0007188.00,0007374.00,0007077.00,0007314.64,    ,              ,                  ,0000000.00,0000000.00,10-MAY-2024,        
2.50%GOLDBONDS2031SR-I        ,SGBJUN31I ,GB,N,0007144.01,0007238.00,0007300.00,0007165.01,0007297.11,    ,              ,                  ,0000000.00,0000000.00,10-MAY-2024,        
2.50%GOLDBONDS2031SR-II       ,SGBSEP31II,GB,N,0007125.34,0007220.00,0007360.00,0007185.99,0007332.97,    ,              ,                  ,0000000.00,0000000.00,10-MAY-2024,        
2.50%GOLDBONDS2031SR-III      ,SGBDE31III,GB,N,0007205.33,0007249.99,0007395.99,0007216.00,0007377.43,    ,              ,                  ,0000000.00,0000000.00,10-MAY-2024,        
2.50%GOLDBONDS2031SR-IV       ,SGBMAR31IV,GB,N,0007103.00,0007279.00,0007299.00,0007112.00,0007283.29,    ,              ,                  ,0000000.00,0000000.00,10-MAY-2024,        
2.50%GOLDBONDS2032SR-IV       ,SGBFEB32IV,GB,N,0007198.44,0007250.00,0007450.00,0007222.00,0007420.45,    ,              ,                  ,0000000.00,0000000.00,10-MAY-2024,        
2.75% GOLDBONDS2024TR-IV      ,SGBAUG24  ,GB,N,0007156.51,0007162.00,0007350.00,0007162.00,0007291.88,    ,              ,                  ,0000000.00,0000000.00,10-MAY-2024,        
2.75% GOLDBONDS2024TR-V       ,SGBSEP24  ,GB,N,0007129.57,0007280.00,0007314.90,0007221.01,0007292.50,    ,              ,                  ,0000000.00,0000000.00,10-MAY-2024,        
20 MICRONS LTD                ,20MICRONS ,EQ,N,0000161.35,0000161.75,0000166.20,0000159.05,0000162.45,    ,              ,                  ,0000000.00,0000000.00,10-MAY-2024,        
21ST CENTURY MGMT SERVICE     ,21STCENMGM,BE,G,0000050.40,0000049.40,0000049.40,0000049.40,0000049.40,    ,              ,                  ,0000000.00,0000000.00,10-MAY-2024,        
360 ONE WAM LIMITED           ,360ONE    ,EQ,N,0000730.85,0000738.75,0000765.00,0000735.35,0000748.40,    ,              ,                  ,0000000.00,0000000.00,10-MAY-2024,        
3I INFOTECH LIMITED           ,3IINFOLTD ,EQ,N,0000035.75,0000036.10,0000037.25,0000035.50,0000036.85,    ,              ,                  ,0000000.00,0000000.00,10-MAY-2024,        
3M INDIA LIMITED              ,3MINDIA   ,EQ,N,0028834.65,0028865.00,0028865.00,0028614.45,0028694.30,    ,              ,                  ,0000000.00,0000000.00,10-MAY-2024,        
3P LAND HOLDINGS LIMITED      ,3PLAND    ,EQ,N,0000029.15,0000029.65,0000030.60,0000029.65,0000029.90,    ,              ,                  ,0000000.00,0000000.00,10-MAY-2024,        
