2.5%GOLDBONDS2028SR-III       ,SGBJUN28  ,GB,N,0007011.69,0007010.03,0007100.00,0007010.03,0007085.76,    ,              ,                  ,0000000.00,0000000.00,24-APR-2024,        
2.5%GOLDBONDS2028SR-VIII      ,SGBN28VIII,GB,N,0007115.72,0007115.72,0007170.00,0007017.10,0007158.02,    ,              ,                  ,0000000.00,0000000.00,24-APR-2024,        
2.5%GOLDBONDS2029SR-I         ,SGBMAY29I ,GB,N,0007030.43,0007025.00,0007100.00,0007025.00,0007087.96,    ,              ,                  ,0000000.00,0000000.00,24-APR-2024,        
2.5%GOLDBONDS2029SR-II        ,SGBJUN29II,GB,N,0007031.88,0007031.88,0007095.00,0007031.88,0007090.00,    ,              ,                  ,0000000.00,0000000.00,24-APR-2024,        
2.5%GOLDBONDS2029SR-III       ,SGBJU29III,GB,N,0007035.07,0007041.10,0007090.00,0007041.10,0007078.99,    ,              ,                  ,0000000.00,0000000.00,24-APR-2024,        
2.5%GOLDBONDS2029SR-VI        ,SGBSEP29VI,GB,N,0007009.05,0007016.10,0007088.75,0007016.01,0007071.83,    ,              ,                  ,0000000.00,0000000.00,24-APR-2024,        
2.5%GOLDBONDS2029SR-VII       ,SGBNV29VII,GB,N,0007035.89,0007052.00,0007135.00,0007052.00,0007100.00,    ,              ,                  ,0000000.00,0000000.00,24-APR-2024,        
2.50% GOLDBONDS2024 TR-VI     ,SGBNOV24  ,GB,N,0007092.91,0007140.00,0007190.00,0007056.00,0007167.71,    ,              ,                  ,0000000.00,0000000.00,24-APR-2024,        
2.50% GOLDBONDS2025SR-III     ,SGBOCT25  ,GB,N,0007350.00,0007249.01,0007249.02,0007249.01,0007249.02,    ,              ,                  ,0000000.00,0000000.00,24-APR-2024,        
2.50% GOLDBONDS2025SR-V       ,SGBOCT25V ,GB,N,0007300.00,0007243.00,0007243.00,0007243.00,0007243.00,    ,              ,                  ,0000000.00,0000000.00,24-APR-2024,        
2.50% GOLDBONDS2025SR-VI      ,SGBNOV25VI,GB,N,0007034.00,0007051.35,0007051.35,0007051.35,0007051.35,    ,              ,                  ,0000000.00,0000000.00,24-APR-2024,        
2.50%GOLDBONDS 2025 SR-X      ,SGBDEC25  ,GB,N,0007350.00,0007350.00,0007350.00,0007350.00,0007350.00,    ,              ,                  ,0000000.00,0000000.00,24-APR-2024,        
2.50%GOLDBONDS 2025SR-IX      ,SGBNOV25IX,GB,N,0007125.00,0007130.00,0007138.99,0007130.00,0007138.99,    ,              ,                  ,0000000.00,0000000.00,24-APR-2024,        
2.50%GOLDBONDS 2025TR-VII     ,SGBMAR25  ,GB,N,0007305.83,0007290.00,0007290.00,0007100.01,0007200.00,    ,              ,                  ,0000000.00,0000000.00,24-APR-2024,        
2.50%GOLDBONDS2025 SR-XII     ,SGBDEC2512,GB,N,0007391.00,0007288.00,0007288.00,0007278.00,0007278.00,    ,              ,                  ,0000000.00,0000000.00,24-APR-2024,        
2.50%GOLDBONDS2026SR-I        ,SGBMAY26  ,GB,N,0007020.13,0007050.01,0007194.00,0007050.01,0007193.00,    ,              ,                  ,0000000.00,0000000.00,24-APR-2024,        
2.50%GOLDBONDS2026SR-III      ,SGBNOV26  ,GB,N,0007299.00,0007283.00,0007283.00,0007150.00,0007283.00,    ,              ,                  ,0000000.00,0000000.00,24-APR-2024,        
2.50%GOLDBONDS2026SR-IV       ,SGBDEC26  ,GB,N,0007580.00,0007274.99,0007274.99,0007170.00,0007170.00,    ,              ,                  ,0000000.00,0000000.00,24-APR-2024,        
2.50%GOLDBONDS2026SR-XIV      ,SGBJAN26  ,GB,N,0007015.50,0006912.00,0007072.00,0006912.00,0007071.66,    ,              ,                  ,0000000.00,0000000.00,24-APR-2024,        
2.50%GOLDBONDS2027SR-I        ,SGBJUN27  ,GB,N,0007112.00,0007200.00,0007200.00,0007200.00,0007200.00,    ,              ,                  ,0000000.00,0000000.00,24-APR-2024,        
2.50%GOLDBONDS2027SR-III      ,SGBAUG27  ,GB,N,0007224.93,0007250.00,0007320.00,0007250.00,0007320.00,    ,              ,                  ,0000000.00,0000000.00,24-APR-2024,        
2.50%GOLDBONDS2027SR-IV       ,SGBSEP27  ,GB,N,0007050.00,0007051.00,0007051.00,0007051.00,0007051.00,    ,              ,                  ,0000000.00,0000000.00,24-APR-2024,        
2.50%GOLDBONDS2027SR-VI       ,SGBOCT27VI,GB,N,0007080.00,0007150.00,0007150.00,0007035.01,0007035.01,    ,              ,                  ,0000000.00,0000000.00,24-APR-2024,        
2.50%GOLDBONDS2027SR-VII      ,SGBDC27VII,GB,N,0007141.94,0007130.00,0007200.00,0007005.03,0007082.00,    ,              ,                  ,0000000.00,0000000.00,24-APR-2024,        
