2.5%GOLDBONDS2028SR-III       ,SGBJUN28  ,GB,N,0007599.66,0007600.00,0007649.99,0007588.00,0007612.85,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2024,        
2.5%GOLDBONDS2028SR-VIII      ,SGBN28VIII,GB,N,0007609.78,0007620.00,0007650.00,0007611.00,0007631.99,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2024,        
2.5%GOLDBONDS2029SR-I         ,SGBMAY29I ,GB,N,0007672.47,0007672.47,0007730.00,0007655.00,0007685.61,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2024,        
2.5%GOLDBONDS2029SR-II        ,SGBJUN29II,GB,N,0007674.53,0007650.00,0007685.00,0007521.00,0007600.00,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2024,        
2.5%GOLDBONDS2029SR-III       ,SGBJU29III,GB,N,0007600.00,0007625.10,0007690.00,0007625.10,0007685.98,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2024,        
2.5%GOLDBONDS2029SR-VI        ,SGBSEP29VI,GB,N,0007629.04,0007605.00,0007690.00,0007560.00,0007666.00,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2024,        
2.5%GOLDBONDS2029SR-VII       ,SGBNV29VII,GB,N,0007590.00,0007590.00,0007700.00,0007580.10,0007615.00,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2024,        
2.50% GOLDBONDS2024 TR-VI     ,SGBNOV24  ,GB,N,0007459.23,0007565.00,0007565.00,0007416.01,0007422.59,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2024,        
2.50% GOLDBONDS2025SR-III     ,SGBOCT25  ,GB,N,0007425.10,0007500.00,0007600.00,0007500.00,0007575.00,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2024,        
2.50% GOLDBONDS2025SR-IV      ,SGBOCT25IV,GB,N,0007699.95,0007550.00,0007550.00,0007550.00,0007550.00,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2024,        
2.50% GOLDBONDS2025SR-V       ,SGBOCT25V ,GB,N,0007510.00,0007520.00,0007520.00,0007510.00,0007510.00,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2024,        
2.50% GOLDBONDS2025SR-VII     ,SGBNOV25  ,GB,N,0007393.00,0007526.07,0007526.07,0007526.07,0007526.07,    ,              ,                  ,0000000.00,0000000.00,11-JUL-2024,        
