2.5%GOLDBONDS2028SR-III       ,SGBJUN28  ,GB,N,0007260.00,0007260.00,0007299.80,0007250.01,0007258.25,    ,              ,                  ,0000000.00,0000000.00,18-APR-2024,        
2.5%GOLDBONDS2028SR-VIII      ,SGBN28VIII,GB,N,0007273.50,0007273.50,0007350.00,0007265.11,0007323.23,    ,              ,                  ,0000000.00,0000000.00,18-APR-2024,        
2.5%GOLDBONDS2029SR-I         ,SGBMAY29I ,GB,N,0007267.89,0007267.89,0007345.00,0007265.00,0007275.10,    ,              ,                  ,0000000.00,0000000.00,18-APR-2024,        
2.5%GOLDBONDS2029SR-II        ,SGBJUN29II,GB,N,0007249.32,0007249.90,0007297.00,0007249.90,0007264.82,    ,              ,                  ,0000000.00,0000000.00,18-APR-2024,        
2.5%GOLDBONDS2029SR-III       ,SGBJU29III,GB,N,0007279.99,0007280.00,0007395.00,0007262.00,0007272.50,    ,              ,                  ,0000000.00,0000000.00,18-APR-2024,        
2.5%GOLDBONDS2029SR-VI        ,SGBSEP29VI,GB,N,0007247.39,0007298.90,0007298.90,0007265.00,0007276.72,    ,              ,                  ,0000000.00,0000000.00,18-APR-2024,        
2.5%GOLDBONDS2029SR-VII       ,SGBNV29VII,GB,N,0007274.24,0007128.80,0007300.00,0007128.80,0007278.00,    ,              ,                  ,0000000.00,0000000.00,18-APR-2024,        
2.50% GOLDBONDS2024 TR-VI     ,SGBNOV24  ,GB,N,0007278.82,0007280.00,0007325.00,0007278.00,0007325.00,    ,              ,                  ,0000000.00,0000000.00,18-APR-2024,        
2.50% GOLDBONDS2025SR-III     ,SGBOCT25  ,GB,N,0007349.00,0007340.00,0007349.00,0007340.00,0007349.00,    ,              ,                  ,0000000.00,0000000.00,18-APR-2024,        
2.50% GOLDBONDS2025SR-IV      ,SGBOCT25IV,GB,N,0007349.99,0007335.00,0007337.00,0007335.00,0007337.00,    ,              ,                  ,0000000.00,0000000.00,18-APR-2024,        
2.50% GOLDBONDS2025SR-VI      ,SGBNOV25VI,GB,N,0007300.00,0007380.00,0007380.00,0007300.00,0007300.00,    ,              ,                  ,0000000.00,0000000.00,18-APR-2024,        
2.50%GOLDBONDS 2025 SR-X      ,SGBDEC25  ,GB,N,0007350.00,0007350.00,0007350.00,0007350.00,0007350.00,    ,              ,                  ,0000000.00,0000000.00,18-APR-2024,        
2.50%GOLDBONDS 2025 SR-XI     ,SGBDEC25XI,GB,N,0007300.00,0007275.00,0007275.00,0007275.00,0007275.00,    ,              ,                  ,0000000.00,0000000.00,18-APR-2024,        
2.50%GOLDBONDS 2025SR-IX      ,SGBNOV25IX,GB,N,0007260.00,0007300.00,0007320.00,0007280.00,0007280.00,    ,              ,                  ,0000000.00,0000000.00,18-APR-2024,        
2.50%GOLDBONDS 2025TR-VII     ,SGBMAR25  ,GB,N,0007271.92,0007299.00,0007375.00,0007270.01,0007273.90,    ,              ,                  ,0000000.00,0000000.00,18-APR-2024,        
2.50%GOLDBONDS2025SR-VIII     ,SGBNOV258 ,GB,N,0007300.00,0007300.00,0007300.00,0007300.00,0007300.00,    ,              ,                  ,0000000.00,0000000.00,18-APR-2024,        
2.50%GOLDBONDS2025SR-XIII     ,SGBDEC2513,GB,N,0007299.00,0007299.00,0007338.98,0007299.00,0007300.00,    ,              ,                  ,0000000.00,0000000.00,18-APR-2024,        
2.50%GOLDBONDS2026SR-I        ,SGBMAY26  ,GB,N,0007226.90,0007325.00,0007390.00,0007200.00,0007324.91,    ,              ,                  ,0000000.00,0000000.00,18-APR-2024,        
2.50%GOLDBONDS2026SR-III      ,SGBNOV26  ,GB,N,0007357.98,0007357.98,0007357.98,0007200.01,0007200.01,    ,              ,                  ,0000000.00,0000000.00,18-APR-2024,        
